No. Data Points,Actual,Mira,OSARG,RRab,RRc,RRd,SRV,clasCep,clasOvertoneCep,contactBinary,detachedBinary,dsct,t2Cep,t2RVTau,All
2900 < 3000,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
300 < 400,Mira,2627,0,37,0,0,10,39,4,49,0,2,146,39,2953
300 < 400,OSARG,1,1759,0,0,0,200,0,2,4,1,0,2,1,1970
300 < 400,RRab,6,11,614,56,7,15,404,56,340,8,7,492,4,2020
300 < 400,RRc,7,6,99,469,16,3,142,107,830,6,1,181,1,1868
300 < 400,RRd,0,2,27,2,21,1,27,2,49,1,0,60,0,192
300 < 400,SRV,161,143,24,4,2,2110,52,69,476,38,1,471,80,3631
300 < 400,clasCep,0,0,7,0,0,0,525,43,19,0,4,35,0,633
300 < 400,clasOvertoneCep,0,0,3,8,4,0,6,312,7,0,1,0,0,341
300 < 400,contactBinary,4,8,10,9,0,0,19,48,2727,497,8,51,5,3386
300 < 400,detachedBinary,5,12,5,2,1,10,29,23,1214,2047,1,40,5,3394
300 < 400,dsct,9,24,40,31,17,0,124,315,750,31,201,97,8,1647
300 < 400,t2Cep,0,0,16,0,0,3,12,0,40,0,2,393,7,473
300 < 400,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,90,90
3000 < 3100,contactBinary,0,0,0,0,0,0,0,0,6,1,0,0,0,7
3000 < 3100,detachedBinary,0,0,0,0,0,0,0,0,1,1,0,0,0,2
3100 < 3200,RRab,0,0,6,0,0,0,0,0,0,0,0,0,0,6
3100 < 3200,contactBinary,0,0,0,0,0,0,0,0,2,0,0,0,0,2
3100 < 3200,detachedBinary,0,0,0,0,0,0,0,0,1,3,0,0,0,4
3200 < 3300,RRc,0,0,0,4,0,0,0,0,0,0,0,0,0,4
3200 < 3300,detachedBinary,0,0,0,1,0,0,0,0,1,0,0,0,0,2
3300 < 3400,RRc,0,0,1,0,1,0,0,0,0,0,0,0,0,2
3300 < 3400,contactBinary,0,0,0,0,0,0,0,0,1,1,0,0,0,2
3300 < 3400,detachedBinary,0,0,0,0,0,0,0,0,0,3,0,0,0,3
3300 < 3400,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,3,3
3400 < 3500,RRab,0,0,2,1,0,0,0,0,0,0,0,0,0,3
3400 < 3500,detachedBinary,0,0,0,2,0,0,0,0,1,1,0,0,0,4
3500 < 3600,RRab,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3500 < 3600,RRc,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3500 < 3600,detachedBinary,0,0,0,0,0,0,0,0,3,4,0,0,0,7
3500 < 3600,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
3600 < 3700,RRab,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3600 < 3700,RRc,0,0,0,2,0,0,0,0,0,0,0,0,0,2
3600 < 3700,contactBinary,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3600 < 3700,detachedBinary,0,0,0,0,0,0,0,0,0,2,0,0,0,2
3600 < 3700,t2Cep,0,0,0,0,0,0,0,0,0,0,0,6,0,6
3700 < 3800,RRab,0,0,5,0,0,0,0,0,0,0,0,0,0,5
3700 < 3800,RRc,0,0,0,11,0,0,0,0,0,0,0,0,0,11
3700 < 3800,contactBinary,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3700 < 3800,detachedBinary,0,0,1,0,0,0,0,0,1,1,0,0,0,3
3800 < 3900,RRab,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3800 < 3900,RRc,0,0,0,7,0,0,0,0,0,0,0,0,0,7
3800 < 3900,contactBinary,0,0,0,0,0,0,0,0,4,5,0,0,0,9
3800 < 3900,detachedBinary,0,0,1,0,0,0,0,0,1,5,0,0,0,7
3900 < 4000,RRab,0,0,2,1,0,0,0,0,0,0,0,0,0,3
3900 < 4000,RRc,0,0,0,2,0,0,0,0,2,0,0,0,0,4
3900 < 4000,contactBinary,0,0,0,1,0,0,0,0,3,1,0,0,0,5
3900 < 4000,detachedBinary,0,0,0,0,0,0,0,0,4,7,0,0,0,11
400 < 500,Mira,854,0,24,0,0,3,6,0,31,0,4,40,9,971
400 < 500,OSARG,0,234,0,0,0,36,0,1,5,0,1,3,0,280
400 < 500,RRab,3,1,1152,133,21,1,194,23,345,7,23,405,7,2315
400 < 500,RRc,1,2,196,868,24,0,81,53,811,15,22,152,2,2227
400 < 500,RRd,0,0,40,0,47,0,7,0,52,0,2,44,0,192
400 < 500,SRV,57,50,10,0,0,397,11,75,91,13,3,196,16,919
400 < 500,clasCep,3,0,9,0,0,0,2709,383,4,0,0,10,0,3118
400 < 500,clasOvertoneCep,0,0,0,9,3,0,88,2225,3,0,2,0,0,2330
400 < 500,contactBinary,0,4,12,15,0,0,5,45,2221,788,19,42,2,3153
400 < 500,detachedBinary,3,9,3,0,0,7,3,33,753,2184,5,14,4,3018
400 < 500,dsct,1,10,79,32,9,0,61,555,354,26,4078,63,3,5271
400 < 500,t2Cep,0,0,17,9,0,1,34,14,24,0,0,460,0,559
400 < 500,t2RVTau,2,0,0,0,0,0,0,0,0,0,0,4,26,32
4000 < 4100,RRab,0,0,4,0,0,0,0,0,0,0,0,0,0,4
4000 < 4100,RRc,0,0,1,3,0,0,0,0,0,0,0,0,0,4
4000 < 4100,contactBinary,0,0,0,0,0,0,0,0,2,3,0,0,0,5
4000 < 4100,detachedBinary,0,0,0,1,0,0,0,0,3,2,0,0,0,6
4100 < 4200,RRab,0,0,3,0,0,0,0,0,0,0,0,1,0,4
4100 < 4200,RRc,0,0,0,4,0,0,0,0,0,0,0,0,0,4
4100 < 4200,contactBinary,0,0,0,3,0,0,0,0,2,1,0,0,0,6
4100 < 4200,detachedBinary,0,0,1,0,0,0,0,0,5,3,0,0,0,9
4100 < 4200,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,3,3
4200 < 4300,RRab,0,0,3,0,0,0,0,0,0,0,0,0,0,3
4200 < 4300,RRc,0,0,0,6,0,0,0,0,0,0,0,0,0,6
4200 < 4300,contactBinary,0,1,0,0,0,0,0,0,5,4,0,0,0,10
4200 < 4300,detachedBinary,0,0,0,0,0,0,0,0,5,10,0,0,0,15
4300 < 4400,RRab,0,0,2,3,0,0,0,0,0,0,0,0,0,5
4300 < 4400,RRc,0,0,0,5,0,0,0,0,1,0,0,0,0,6
4300 < 4400,contactBinary,0,0,0,0,0,0,0,0,6,1,0,0,0,7
4300 < 4400,detachedBinary,0,0,0,1,0,0,0,0,5,16,0,0,0,22
4300 < 4400,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
4400 < 4500,RRab,0,0,4,1,1,0,0,0,0,0,0,0,0,6
4400 < 4500,RRc,0,0,1,5,1,0,0,0,0,0,0,0,0,7
4400 < 4500,RRd,0,0,0,0,3,0,0,0,0,0,0,0,0,3
4400 < 4500,contactBinary,0,0,1,1,0,0,0,0,23,4,0,0,0,29
4400 < 4500,detachedBinary,0,0,0,0,0,0,0,0,10,27,0,0,0,37
4500 < 4600,RRab,0,0,2,0,0,0,0,0,0,0,0,0,0,2
4500 < 4600,RRc,0,0,0,4,0,0,0,0,0,0,0,0,0,4
4500 < 4600,contactBinary,0,0,0,0,0,0,0,0,15,11,0,0,0,26
4500 < 4600,detachedBinary,0,0,2,1,0,0,0,0,14,29,0,1,0,47
4500 < 4600,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
4600 < 4700,RRab,0,0,7,0,0,0,0,0,0,0,0,0,0,7
4600 < 4700,RRc,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4600 < 4700,contactBinary,0,0,0,1,0,0,0,0,13,10,0,0,0,24
4600 < 4700,detachedBinary,0,0,1,0,0,0,0,0,12,32,0,3,0,48
4700 < 4800,RRab,0,0,1,1,0,0,0,0,0,0,0,0,0,2
4700 < 4800,RRc,0,0,0,7,0,0,0,0,0,0,0,0,0,7
4700 < 4800,RRd,0,0,0,0,3,0,0,0,0,0,0,0,0,3
4700 < 4800,contactBinary,0,0,2,2,0,0,0,0,106,57,0,0,0,167
4700 < 4800,detachedBinary,0,0,0,1,0,0,0,0,42,161,0,2,0,206
4800 < 4900,RRab,0,0,4,1,0,0,0,0,0,0,0,0,0,5
4800 < 4900,RRc,0,0,1,5,0,0,0,0,0,0,0,0,0,6
4800 < 4900,contactBinary,0,0,0,0,0,0,0,0,145,111,0,0,0,256
4800 < 4900,detachedBinary,0,0,0,1,0,0,0,0,53,295,0,2,1,352
4800 < 4900,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
4900 < 5000,RRab,0,0,4,0,0,0,0,0,0,0,0,0,0,4
4900 < 5000,RRc,0,0,0,4,0,0,0,0,0,0,0,0,0,4
4900 < 5000,contactBinary,0,0,0,1,0,0,0,0,1,0,0,0,0,2
4900 < 5000,t2Cep,1,0,0,0,0,0,0,0,0,0,0,5,0,6
500 < 600,Mira,546,0,7,0,0,0,9,1,29,0,10,25,5,632
500 < 600,OSARG,0,285,0,0,0,40,0,2,1,1,5,0,0,334
500 < 600,RRab,0,3,856,98,8,0,113,9,207,11,5,210,5,1525
500 < 600,RRc,0,4,125,737,19,0,48,19,355,14,9,108,1,1439
500 < 600,RRd,0,0,18,0,25,0,10,0,28,0,3,9,2,95
500 < 600,SRV,20,19,2,0,0,322,3,14,57,3,1,34,9,484
500 < 600,clasCep,0,0,14,5,0,0,181,22,0,2,0,2,0,226
500 < 600,clasOvertoneCep,0,0,1,10,0,0,2,242,1,0,0,2,0,258
500 < 600,contactBinary,0,1,11,27,0,0,5,26,2219,1151,4,19,2,3465
500 < 600,detachedBinary,0,4,5,13,0,8,1,2,723,2750,4,11,0,3521
500 < 600,dsct,2,9,29,8,3,0,26,45,151,5,501,24,0,803
500 < 600,t2Cep,0,0,14,2,0,0,2,0,9,0,0,244,0,271
500 < 600,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,32,32
5000 < 5100,RRab,0,0,3,0,0,0,0,0,0,0,0,0,0,3
5000 < 5100,RRc,0,0,0,5,0,0,0,0,1,0,0,0,0,6
5000 < 5100,t2Cep,0,0,0,0,0,0,0,0,0,0,0,6,0,6
5100 < 5200,RRab,0,0,11,3,0,0,0,0,1,0,0,2,0,17
5100 < 5200,RRc,0,0,0,13,0,0,0,0,0,0,0,2,0,15
5100 < 5200,RRd,0,0,0,0,3,0,0,0,0,0,0,0,0,3
5200 < 5300,RRab,0,0,11,0,0,0,0,0,0,0,0,0,0,11
5200 < 5300,RRc,0,0,3,6,0,0,0,0,1,1,0,0,0,11
5200 < 5300,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
5300 < 5400,RRab,0,0,7,1,0,0,0,0,1,1,0,0,0,10
5300 < 5400,RRc,0,0,1,8,0,0,0,0,0,1,0,0,0,10
5400 < 5500,RRab,0,0,18,2,0,0,0,0,2,1,0,0,0,23
5400 < 5500,RRc,0,0,0,17,0,0,0,0,0,1,0,2,0,20
5500 < 5600,RRab,0,0,16,2,0,0,0,0,0,0,0,0,0,18
5500 < 5600,RRc,0,0,1,41,0,0,0,0,3,0,0,0,0,45
5500 < 5600,t2Cep,0,0,0,0,0,0,0,0,0,0,0,5,1,6
5500 < 5600,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,3,3
5600 < 5700,RRab,0,0,26,4,0,0,0,0,0,0,0,2,0,32
5600 < 5700,RRc,0,0,0,23,0,0,0,0,0,3,0,0,0,26
5600 < 5700,RRd,0,0,0,1,2,0,0,0,0,0,0,0,0,3
5600 < 5700,t2Cep,0,0,1,0,0,0,0,0,0,0,0,5,0,6
5700 < 5800,RRab,0,0,56,9,0,0,0,0,1,0,0,6,0,72
5700 < 5800,RRc,0,0,0,43,2,0,0,0,2,3,0,1,0,51
5700 < 5800,RRd,0,0,1,0,2,0,0,0,0,0,0,0,0,3
5700 < 5800,t2Cep,0,0,0,0,0,0,0,0,0,0,0,9,0,9
5800 < 5900,RRab,0,0,121,17,3,0,0,0,2,2,0,5,0,150
5800 < 5900,RRc,0,0,1,170,3,0,0,0,9,12,0,0,0,195
5800 < 5900,RRd,0,0,0,0,3,0,0,0,0,0,0,0,0,3
5800 < 5900,clasCep,0,0,5,0,0,0,0,0,0,0,0,1,0,6
5800 < 5900,t2Cep,0,0,0,0,0,0,0,0,4,3,0,26,0,33
5800 < 5900,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,9,9
5900 < 6000,RRab,0,0,131,18,0,0,0,0,1,6,0,3,0,159
5900 < 6000,RRc,0,0,10,219,1,0,0,0,3,5,0,1,0,239
5900 < 6000,clasCep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
5900 < 6000,t2Cep,0,0,0,0,0,0,0,0,0,0,0,36,0,36
5900 < 6000,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,15,15
600 < 700,Mira,486,0,4,0,0,0,2,0,4,0,7,7,1,511
600 < 700,OSARG,0,682,0,0,0,91,0,0,1,0,5,0,0,779
600 < 700,RRab,0,4,1094,163,18,0,46,9,87,12,8,64,1,1506
600 < 700,RRc,0,5,143,1053,36,0,18,23,123,16,4,32,0,1453
600 < 700,RRd,0,0,9,0,57,0,4,2,14,0,0,5,0,91
600 < 700,SRV,11,14,4,1,0,571,1,3,17,6,0,15,4,647
600 < 700,clasCep,0,0,11,4,0,0,2031,245,0,0,0,0,0,2291
600 < 700,clasOvertoneCep,0,0,0,5,0,0,50,1744,0,0,0,0,0,1799
600 < 700,contactBinary,0,1,5,7,0,0,4,24,808,411,7,8,0,1275
600 < 700,detachedBinary,0,1,1,2,0,4,0,1,240,952,4,5,1,1211
600 < 700,dsct,0,2,15,2,2,0,10,83,35,3,1131,5,0,1288
600 < 700,t2Cep,0,0,25,2,0,0,5,0,5,2,0,273,0,312
600 < 700,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,33,33
6000 < 6100,RRab,0,0,120,23,8,0,0,0,0,1,0,7,0,159
6000 < 6100,RRc,0,0,5,165,7,0,0,0,0,0,0,1,0,178
6000 < 6100,RRd,0,0,0,0,12,0,0,0,0,0,0,0,0,12
6000 < 6100,clasCep,0,0,1,0,0,0,2,0,0,0,0,0,0,3
6000 < 6100,clasOvertoneCep,0,0,0,3,0,0,0,0,0,0,0,0,0,3
6000 < 6100,t2Cep,0,0,0,0,0,0,0,0,0,0,0,34,2,36
6000 < 6100,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,12,12
6100 < 6200,RRab,0,0,9,2,0,0,0,0,0,0,0,0,0,11
6100 < 6200,RRc,0,0,2,6,0,0,0,0,0,0,0,0,0,8
6100 < 6200,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
6200 < 6300,RRab,0,0,6,2,0,0,0,0,2,0,0,0,0,10
6200 < 6300,RRc,0,0,1,7,0,0,0,0,1,0,0,1,0,10
6200 < 6300,t2Cep,0,0,0,0,0,0,0,0,0,0,0,6,0,6
6300 < 6400,RRab,0,0,11,1,1,0,0,0,1,1,0,1,0,16
6300 < 6400,RRc,0,0,2,23,2,0,0,0,0,1,0,1,0,29
6300 < 6400,RRd,0,0,0,0,3,0,0,0,0,0,0,0,0,3
6300 < 6400,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
6400 < 6500,RRab,0,0,21,3,0,0,0,0,0,0,0,2,0,26
6400 < 6500,RRc,0,0,0,31,0,0,0,0,0,1,0,0,0,32
6400 < 6500,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
6400 < 6500,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,3,3
6500 < 6600,RRab,0,0,98,10,0,0,0,0,0,0,0,3,0,111
6500 < 6600,RRc,0,0,9,128,2,0,0,0,1,2,0,0,0,142
6500 < 6600,RRd,0,0,0,0,9,0,0,0,0,0,0,0,0,9
6500 < 6600,t2Cep,0,0,0,0,0,0,0,0,0,0,0,18,0,18
6500 < 6600,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,9,9
6600 < 6700,RRab,0,0,131,25,0,0,0,0,1,2,0,1,0,160
6600 < 6700,RRc,0,0,10,93,2,0,0,0,1,0,0,0,0,106
6600 < 6700,RRd,0,0,0,0,6,0,0,0,0,0,0,0,0,6
6600 < 6700,t2Cep,0,0,0,0,0,0,0,0,0,0,0,16,2,18
6700 < 6800,RRab,0,0,75,16,0,0,0,0,0,0,0,2,0,93
6700 < 6800,RRc,0,0,2,86,0,0,0,0,0,0,0,0,0,88
6700 < 6800,clasOvertoneCep,0,0,0,3,0,0,0,0,0,0,0,0,0,3
6700 < 6800,t2Cep,0,0,0,0,0,0,0,0,0,0,0,42,0,42
6700 < 6800,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,21,21
6800 < 6900,RRab,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6800 < 6900,RRc,0,0,0,0,0,0,0,0,0,1,0,0,0,1
700 < 800,Mira,664,0,3,0,0,3,1,2,3,0,1,2,1,680
700 < 800,OSARG,0,861,0,0,0,78,0,0,2,0,3,1,1,946
700 < 800,RRab,1,0,756,134,8,1,11,0,44,11,5,23,0,994
700 < 800,RRc,0,0,101,927,27,0,3,12,72,34,2,17,0,1195
700 < 800,RRd,0,0,5,0,45,0,4,0,2,0,1,0,0,57
700 < 800,SRV,17,32,2,0,0,754,1,7,3,0,1,8,0,825
700 < 800,clasCep,0,0,3,0,0,2,1978,197,0,0,0,4,0,2184
700 < 800,clasOvertoneCep,0,1,1,11,2,0,41,1642,0,0,0,0,0,1698
700 < 800,contactBinary,0,0,1,1,0,0,2,4,422,166,6,2,0,604
700 < 800,detachedBinary,1,0,0,0,1,2,0,4,109,364,0,0,0,481
700 < 800,dsct,0,0,1,1,0,0,1,37,9,3,636,0,0,688
700 < 800,t2Cep,0,0,13,8,0,0,0,1,3,0,0,182,3,210
700 < 800,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,24,24
7000 < 7100,RRab,0,0,3,0,0,0,0,0,0,0,0,0,0,3
7000 < 7100,RRc,0,0,0,4,0,0,0,0,0,0,0,0,0,4
7100 < 7200,RRab,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7100 < 7200,RRc,0,0,1,2,0,0,0,0,0,0,0,1,0,4
7100 < 7200,contactBinary,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7200 < 7300,RRab,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7300 < 7400,RRc,0,0,1,2,0,0,0,0,0,0,0,0,0,3
7300 < 7400,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
7400 < 7500,RRab,0,0,2,0,0,0,0,0,0,0,0,2,0,4
7500 < 7600,RRab,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7500 < 7600,RRc,0,0,0,3,0,0,0,0,0,0,0,0,0,3
7700 < 7800,RRab,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7700 < 7800,RRc,0,0,0,4,0,0,0,0,0,0,0,0,0,4
7700 < 7800,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
7800 < 7900,RRab,2,0,0,0,0,0,0,0,0,0,0,0,0,2
7800 < 7900,RRc,0,0,0,2,0,0,0,0,0,0,0,0,0,2
7900 < 8000,RRab,0,0,1,1,0,0,0,0,0,0,0,0,0,2
7900 < 8000,RRc,0,0,0,2,0,0,0,0,0,0,0,0,0,2
800 < 900,Mira,601,0,0,0,0,0,7,1,0,0,1,1,0,611
800 < 900,OSARG,0,931,0,0,0,75,0,0,0,0,1,0,0,1007
800 < 900,RRab,0,5,872,157,5,0,8,2,37,21,6,21,0,1134
800 < 900,RRc,0,1,111,896,25,0,2,6,39,16,6,9,0,1111
800 < 900,RRd,0,0,0,0,12,0,0,0,0,0,0,0,0,12
800 < 900,SRV,20,26,0,0,0,930,3,21,2,0,0,1,6,1009
800 < 900,clasCep,0,0,15,2,0,0,213,24,0,0,0,7,0,261
800 < 900,clasOvertoneCep,0,0,1,15,0,0,2,108,0,2,0,0,0,128
800 < 900,contactBinary,0,0,1,0,0,0,1,15,13,0,1,1,0,32
800 < 900,detachedBinary,0,0,0,0,0,0,0,11,14,8,1,0,0,34
800 < 900,dsct,0,0,1,0,0,0,1,99,6,0,468,0,0,575
800 < 900,t2Cep,0,0,13,1,0,1,23,0,6,0,0,257,0,301
800 < 900,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,59,59
8000 < 8100,RRab,0,0,2,1,0,0,0,0,0,0,0,0,0,3
8000 < 8100,RRc,0,0,0,7,0,0,0,0,0,0,0,0,0,7
8100 < 8200,RRab,0,0,2,0,0,0,0,0,0,0,0,0,0,2
8100 < 8200,RRc,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8200 < 8300,RRab,0,0,1,0,0,0,0,0,0,0,0,1,0,2
8200 < 8300,RRc,0,0,0,2,0,0,0,0,0,0,0,1,0,3
8200 < 8300,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,3,3
8300 < 8400,RRab,0,0,2,0,0,0,0,0,0,0,0,0,0,2
8300 < 8400,RRc,0,0,0,3,0,0,0,0,0,0,0,0,0,3
8400 < 8500,RRab,0,0,4,0,0,1,0,0,0,0,0,0,0,5
8400 < 8500,RRc,0,0,0,3,0,0,0,0,0,0,0,0,0,3
8500 < 8600,RRab,0,0,5,0,0,0,0,0,0,0,0,2,0,7
8500 < 8600,RRc,0,0,4,4,0,0,0,0,0,0,0,0,0,8
8600 < 8700,RRab,0,0,9,0,0,1,0,0,0,0,0,1,1,12
8600 < 8700,RRc,0,0,0,9,0,1,0,0,0,0,0,1,0,11
8600 < 8700,t2Cep,0,0,1,0,0,0,0,0,0,0,0,2,0,3
8700 < 8800,RRab,0,0,0,0,0,0,0,0,0,0,0,3,0,3
8800 < 8900,RRab,0,0,3,0,0,0,0,0,0,0,0,0,0,3
8800 < 8900,RRc,0,0,0,2,0,0,0,0,0,0,0,0,0,2
8900 < 9000,RRab,0,0,3,1,0,0,0,0,0,0,0,0,0,4
8900 < 9000,clasOvertoneCep,0,0,0,0,1,0,0,2,0,0,0,0,0,3
900 < 1000,Mira,262,0,0,0,0,0,0,0,1,0,0,0,1,264
900 < 1000,OSARG,0,484,0,0,0,40,0,0,0,0,7,0,0,531
900 < 1000,RRab,0,1,69,11,0,0,4,0,4,5,1,1,0,96
900 < 1000,RRc,0,0,6,64,2,0,0,1,14,2,2,0,0,91
900 < 1000,RRd,0,0,0,0,9,0,0,0,0,0,0,0,0,9
900 < 1000,SRV,8,12,0,0,0,381,0,2,2,0,0,0,0,405
900 < 1000,clasCep,0,0,0,1,2,0,9,2,0,0,0,3,0,17
900 < 1000,clasOvertoneCep,0,0,0,0,0,0,0,13,1,0,0,0,0,14
900 < 1000,contactBinary,0,0,0,0,0,0,0,0,5,0,2,0,0,7
900 < 1000,detachedBinary,0,0,0,0,0,0,0,2,1,13,1,1,0,18
900 < 1000,dsct,0,0,0,0,0,0,0,8,7,0,503,0,0,518
900 < 1000,t2Cep,0,0,0,0,0,0,0,0,2,0,0,18,0,20
900 < 1000,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,1,8,9
9000 < 9100,RRab,0,0,3,2,0,0,0,0,0,0,0,0,0,5
9000 < 9100,RRc,0,0,0,3,0,0,0,0,0,0,0,0,0,3
9000 < 9100,clasCep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
9000 < 9100,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,3,3
9100 < 9200,RRab,0,0,6,1,0,0,0,0,0,0,0,0,0,7
9100 < 9200,RRc,0,0,2,4,1,0,0,0,0,0,0,0,0,7
9100 < 9200,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
9200 < 9300,RRab,0,0,14,10,0,0,0,0,2,0,0,1,0,27
9200 < 9300,RRc,0,0,2,18,0,0,0,0,0,0,0,1,0,21
9300 < 9400,RRab,0,0,128,24,0,0,0,0,0,0,0,13,0,165
9300 < 9400,RRc,0,0,5,193,3,0,0,0,0,0,0,1,0,202
9300 < 9400,RRd,0,0,0,0,6,0,0,0,0,0,0,0,0,6
9300 < 9400,t2Cep,0,0,0,0,0,0,0,0,0,0,0,33,0,33
9300 < 9400,t2RVTau,0,0,0,0,0,0,0,0,0,0,0,0,3,3
9400 < 9500,RRab,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9500 < 9600,RRab,0,0,2,1,0,0,0,0,2,0,0,0,0,5
9600 < 9700,RRab,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9600 < 9700,RRc,0,0,1,3,0,0,0,0,1,0,0,0,0,5
9700 < 9800,RRc,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9700 < 9800,t2Cep,0,0,0,0,0,0,0,0,0,0,0,3,0,3
9800 < 9900,RRab,0,0,2,0,0,0,0,0,0,0,0,0,0,2
9800 < 9900,RRc,0,0,0,3,0,0,0,0,0,0,0,0,0,3
9900 < 10000,RRc,0,0,0,1,0,0,0,0,0,0,0,0,0,1
All,,35157,25023,23183,22909,1799,21517,21236,14599,58513,34546,10734,24536,5937,299689
