#cflvsc.sourceID, cflvsc.ksAperMag3, cflvsc.ksEMeanMagPawprint, cflvsc.MainVarType
515610650881,-999.0,10.223117,  SR
515610759011,-999.0,10.081947999999999,  SR
515610999688,-999.0,10.937071000000001,  SR
515610895152,-999.0,10.057773,  SR
515610955650,-999.0,11.207901,  SR
515633697133,-999.0,11.081608000000001,  M
515659675484,-999.0,10.544296000000001,  SR
515610637478,-999.0,10.275881,  SR
515610779464,-999.0,10.295237,  SR
515642370061,-999.0,11.031202,  SR
515610900243,-999.0,10.114697999999999,  SR
515610784996,-999.0,10.101238,  SR
515642450740,-999.0,13.20539,  PUL
515610922185,-999.0,11.350902,  SR
515611106208,-999.0,11.086655,  SR
515642382577,-999.0,10.922021,  SR
515611275455,-999.0,10.300505000000001,  SR
515611286748,-999.0,10.351036,  SR
515610820617,-999.0,10.078305,  SR
515642231777,-999.0,11.075688000000001,  SR
515611363421,-999.0,10.647523,  SR
515641968024,-999.0,10.069803,  SR
515611130953,-999.0,10.958229,  SR
515642369163,-999.0,10.937033,  SR
515611026080,-999.0,11.132256,  SR
515611059235,-999.0,10.949774,  SR
515611843562,-999.0,10.562747,  M
515611020644,-999.0,11.06811,  M
515610791895,-999.0,10.267486,  SR
515642072965,-999.0,10.077592999999998,  SR
515633830189,-999.0,10.519984,  SR
515642374849,-999.0,11.159857,  SR
515611755238,-999.0,11.015979,  SR
515642056534,-999.0,10.409838,  SR
515611011497,-999.0,10.782645,  SR
515709095838,-999.0,10.767311999999999,  SR
515642349777,-999.0,11.326247,  SR
515610949012,-999.0,10.85548,  SR
515642267996,-999.0,10.959596000000001,  SR
515611027413,-999.0,10.720265,  SR
515611178858,-999.0,10.984246,  SR
515642401134,-999.0,10.887835,  SR
515633684167,-999.0,13.37941,  PUL
515611154386,-999.0,10.927563000000001,  SR
515633921749,-999.0,10.593994,  SR
515611404508,-999.0,10.353059,  SR
515610797107,-999.0,10.142634,  SR
515642037872,-999.0,10.171923,  SR
515642121578,-999.0,10.062234,  SR
515633830702,-999.0,10.497416000000001,  SR
515611014897,-999.0,10.714641,  SR
515642238293,-999.0,10.76412,  SR
515611135424,-999.0,10.910186,  SR
515611029758,-999.0,11.000856,  SR
515642547947,-999.0,10.690964,  SR
515659655700,-999.0,10.818593,  SR
515659760761,-999.0,10.104747999999999,  SR
515642345322,-999.0,10.567396,  SR
515642241588,-999.0,11.319361,  SR
515610878109,-999.0,10.197071000000001,  SR
515659419043,-999.0,10.422680999999999,  SR
515611168758,-999.0,10.797725999999999,  M
515611392251,-999.0,10.85566,  M
515610942257,-999.0,10.947237,  SR
515641943018,-999.0,10.222177,  SR
515611021492,-999.0,10.914648,  SR
515642146030,-999.0,10.022212,  SR
515642047617,-999.0,10.031269,  SR
515610633950,-999.0,10.344719,  SR
515610924098,-999.0,10.99956,  SR
515611422544,-999.0,10.351692,  SR
515610992913,-999.0,10.878461,  M
515642319098,-999.0,10.766755,  SR
515610923890,-999.0,11.016331,  SR
515611154987,-999.0,11.04593,  SR
515642157346,-999.0,10.049078,  SR
515642272766,-999.0,11.028501,  SR
515610772081,-999.0,10.324203,  SR
515642238718,-999.0,10.840209,  M
515611384748,-999.0,10.39291,  SR
515686889279,-999.0,10.245444,  M
515611448106,-999.0,10.147495,  SR
515611371848,-999.0,10.379125,  SR
515642358737,-999.0,10.531498,  SR
515611458075,-999.0,9.987703,  SR
515610818796,-999.0,10.317173,  SR
515611277653,-999.0,10.399902,  SR
515611380752,-999.0,10.480197,  M
515610794524,-999.0,10.142738,  SR
515668108192,-999.0,10.805672999999999,  SR
515611029482,-999.0,10.870102000000001,  SR
515611282790,-999.0,10.536743,  SR
515611015728,-999.0,10.875052,  SR
515642044397,-999.0,10.001332000000001,  SR
515610830829,-999.0,10.413021,  SR
515642504149,-999.0,10.567438000000001,  SR
515659218314,-999.0,10.418396000000001,  SR
515642390299,-999.0,11.040185000000001,  SR
515610767487,-999.0,10.255264,  SR
515611431314,-999.0,10.655000999999999,  SR
515610666857,-999.0,10.168242999999999,  SR
515642271414,-999.0,10.978014,  SR
515633857256,-999.0,10.204057,  SR
515611178927,-999.0,10.934124,  SR
515633821137,-999.0,10.422355,  SR
515610710297,-999.0,10.289647,  SR
515642351146,-999.0,10.878511999999999,  SR
515667877732,-999.0,10.017839,  SR
515642518599,-999.0,10.458082000000001,  SR
515633881996,-999.0,10.269652,  SR
515642600585,-999.0,10.504685,  M
515668182423,-999.0,10.865484,  SR
515611150431,-999.0,11.080494,  SR
515611057737,-999.0,10.902207,  SR
515611540724,-999.0,9.963687,  SR
515668189310,-999.0,10.890151,  SR
515610736302,-999.0,10.41878,  SR
515610673041,-999.0,10.212218,  SR
515611075545,-999.0,10.983084,  SR
515659561034,-999.0,10.53749,  SR
515611075551,-999.0,11.038492,  SR
515641964481,-999.0,9.963269,  SR
515610704471,-999.0,10.43167,  SR
515611595213,-999.0,9.796804,  M
515611374849,-999.0,10.303056,  SR
515611557582,-999.0,9.923581,  SR
515611101483,-999.0,10.823572,  SR
515610945748,-999.0,10.749266,  SR
515668272478,10.721696000000001,10.756406,  SR
515642403787,-999.0,10.987922,  SR
515611414698,-999.0,10.706838000000001,  SR
515610689113,-999.0,10.223207,  M
515659760029,-999.0,10.353932,  SR
515610950473,-999.0,11.194059,  SR
515659677625,-999.0,10.572726,  SR
515610884149,-999.0,10.421575,  SR
515642330364,-999.0,11.004767999999999,  SR
515610826383,-999.0,10.233502,  M
515610661257,-999.0,10.166638,  SR
515633912230,-999.0,10.584296,  SR
515611582471,-999.0,10.046329,  SR
515610725423,-999.0,10.43031,  SR
515642712676,-999.0,10.295325,  SR
515610824743,-999.0,10.268707000000001,  SR
515642265197,-999.0,10.525375,  SR
515610802167,-999.0,10.126467,  SR
515659580531,-999.0,10.851892,  SR
515642079411,-999.0,9.884222,  SR
515611093883,-999.0,10.959344,  SR
515611383902,-999.0,10.614385,  SR
515611397080,-999.0,10.464595,  SR
515642353278,-999.0,11.057623,  SR
515668362126,-999.0,10.360683,  SR
515610831402,-999.0,10.334649,  SR
515610814164,-999.0,10.168632,  SR
515611267866,-999.0,10.828687,  SR
515642342247,-999.0,11.074454,  M
515611076813,-999.0,10.549156,  SR
515611261085,-999.0,10.655406,  SR
515611383703,-999.0,10.661346,  SR
515642344299,-999.0,10.805176,  SR
515611407733,-999.0,10.762592,  M
515610725635,-999.0,10.647687,  M
515611591425,-999.0,10.105266,  M
515633921005,-999.0,10.36265,  SR
515610762293,-999.0,10.587693,  SR
515642300421,-999.0,10.861130000000001,  SR
515610903149,-999.0,10.300678999999999,  SR
515610751452,-999.0,10.0731,  SR
515610891777,-999.0,10.221438000000001,  SR
515642700188,-999.0,10.133633999999999,  SR
515668079117,-999.0,11.030558000000001,  SR
515642273934,-999.0,10.82446,  SR
515633936752,-999.0,10.367835000000001,  SR
515633928908,-999.0,10.345625,  SR
515610724193,-999.0,10.668838000000001,  SR
515642264602,-999.0,10.688897,  SR
515642344879,-999.0,10.958809,  SR
515642436413,-999.0,10.411273,  SR
515610816086,-999.0,10.558489999999999,  SR
515642051253,-999.0,10.136289,  SR
515610715824,-999.0,10.410943,  SR
515642509167,-999.0,10.394602,  SR
515642194176,-999.0,10.71857,  SR
515642274151,-999.0,10.725496000000001,  SR
515610712374,-999.0,10.466380000000001,  SR
515668080424,-999.0,11.086276,  SR
515642002255,-999.0,10.255353,  SR
515611251066,-999.0,10.830096000000001,  SR
515642450316,-999.0,11.017248,  SR
515610731894,-999.0,10.595258,  SR
515642052734,-999.0,10.246775999999999,  SR
515659501589,-999.0,9.752044999999999,  SR
515611762306,-999.0,10.746161,  SR
515610871845,-999.0,10.483414999999999,  SR
515610820604,-999.0,10.22345,  SR
515610797362,-999.0,10.208459,  SR
515610808591,-999.0,10.219297000000001,  SR
515708796190,-999.0,10.719158,  M
515611237040,-999.0,10.577858,  SR
515642322717,-999.0,10.748477000000001,  SR
515668215459,-999.0,10.736298,  SR
515611562049,-999.0,10.221115,  M
515642363756,-999.0,11.216856,  SR
515611100894,-999.0,11.336719,  SR
515611541189,-999.0,10.010177,  SR
515668213589,-999.0,10.787836,  SR
515610819679,-999.0,10.585996000000002,  SR
515611126213,-999.0,11.010024000000001,  SR
515611293325,-999.0,10.227958000000001,  SR
515610816711,-999.0,10.447533,  SR
515610661733,-999.0,10.224594,  SR
515610706785,-999.0,10.459039,  SR
515611643106,-999.0,10.241893,  SR
515642766632,-999.0,10.100926,  SR
515611287446,-999.0,10.357633,  SR
515611280187,-999.0,10.524934,  M
515668379966,-999.0,10.670817999999999,  M
515611543957,-999.0,9.975267,  SR
515668351448,-999.0,10.860527000000001,  M
515611404552,-999.0,10.767352,  M
515642876594,-999.0,10.305024000000001,  SR
515611299315,-999.0,10.859292,  SR
515611556158,-999.0,9.963819,  SR
515611085219,-999.0,11.017354,  SR
515642082552,-999.0,10.497773,  M
515642280244,-999.0,11.07059,  SR
515668405299,-999.0,12.741203,  SR
515668262487,-999.0,10.668333,  SR
515708995464,-999.0,10.816892,  Others
515611442461,-999.0,10.731847,  SR
515668070577,-999.0,10.894005,  SR
515642299012,-999.0,10.689428,  SR
515668262533,-999.0,10.596822,  SR
515642091088,-999.0,10.135213,  L
515668262591,-999.0,10.69373,  SR
515667898324,-999.0,10.179471000000001,  SR
515611213741,-999.0,10.198422,  SR
515642022522,-999.0,10.146613,  SR
515611352386,-999.0,10.492037,  SR
515668262597,-999.0,10.998901,  SR
515708964189,-999.0,11.206909,  M
515611263621,-999.0,10.467784,  SR
515610877508,-999.0,10.39428,  SR
515610970518,-999.0,10.939377,  SR
515610742712,-999.0,10.397535000000001,  SR
515641977982,-999.0,10.196330999999999,  SR
515667779494,-999.0,10.09116,  SR
515610697297,-999.0,10.537735000000001,  SR
515610978971,-999.0,10.689133,  SR
515668245561,-999.0,10.846364999999999,  SR
515611308761,-999.0,10.351841,  SR
515642217053,-999.0,10.808058,  SR
515611008449,-999.0,10.610528,  SR
515611352868,-999.0,10.352055,  M
515611388982,-999.0,10.299483,  SR
515611735321,-999.0,10.648315,  SR
515611293583,-999.0,10.441554,  SR
515611329886,-999.0,10.152529,  SR
515610894190,-999.0,10.461598,  SR
515611680179,-999.0,10.071259,  SR
515668218225,-999.0,10.69252,  SR
515610892968,-999.0,10.493611,  SR
515610871394,-999.0,10.71255,  SR
515641994887,-999.0,10.147347,  SR
515611395552,-999.0,10.489891,  SR
515611132180,-999.0,10.865669,  SR
515668603011,-999.0,10.422025999999999,  M
515668328275,-999.0,10.636109,  M
515668280809,-999.0,10.892095,  SR
515611360194,-999.0,10.591978999999998,  SR
515611266579,-999.0,10.470367,  SR
515610765108,-999.0,10.539187,  SR
515611684223,-999.0,9.964157,  SR
515668259903,-999.0,10.748894,  SR
515642766779,-999.0,9.855385,  SR
515641953059,-999.0,10.273013,  SR
515611154138,-999.0,15.418348000000002,  PUL
515659719762,-999.0,10.081415,  SR
515642884476,-999.0,10.360227,  SR
515611684984,-999.0,10.035152,  SR
515611376980,-999.0,10.366907000000001,  SR
515611359322,-999.0,10.421246,  SR
515611201624,-999.0,10.168691,  SR
515611700160,-999.0,10.338614999999999,  M
515611709942,-999.0,10.08775,  SR
515642115927,-999.0,10.251195,  SR
515642063682,-999.0,10.081802,  SR
515611211500,-999.0,10.329528999999999,  SR
515611359325,-999.0,10.480819,  SR
515642233565,-999.0,10.987897,  SR
515611383508,-999.0,10.293083,  SR
515642081760,-999.0,10.356929,  SR
515610895753,-999.0,10.538994,  SR
515659737390,-999.0,10.246621000000001,  SR
515611303674,-999.0,10.486419999999999,  SR
515610836758,-999.0,10.755825999999999,  SR
515611394979,-999.0,10.472603999999999,  M
515611297532,-999.0,10.332227,  SR
515611114804,-999.0,11.689039999999999,  PUL
515610895196,-999.0,10.569102,  SR
515611239106,-999.0,10.392174,  SR
515611434880,-999.0,10.625696000000001,  SR
515611145754,-999.0,10.839176,  SR
515611431229,-999.0,10.345819,  SR
515611448543,-999.0,10.343442999999999,  SR
515611317287,-999.0,10.643752000000001,  M
515611431230,-999.0,10.366423,  SR
515642508048,-999.0,12.591101,  SR
515611259343,-999.0,10.399939,  SR
515668533765,-999.0,10.314186,  SR
515611405482,-999.0,10.80601,  SR
515610761233,-999.0,10.510044,  SR
515642562859,-999.0,10.784831,  SR
515611425985,-999.0,10.364462,  SR
515611312389,-999.0,10.590567,  SR
515611382533,-999.0,10.418146,  SR
515611282629,-999.0,10.444288,  M
515610875817,-999.0,10.630835000000001,  SR
515642091897,-999.0,10.419222,  SR
515611273459,-999.0,10.385223,  SR
515611424850,-999.0,10.373788000000001,  SR
515611694240,-999.0,13.134951000000001,  PUL
515591244714,-999.0,10.736403,  SR
515591214564,-999.0,11.179945,  SR
515591153491,-999.0,10.936427,  SR
515611313699,-999.0,10.697591000000001,  SR
515611415512,-999.0,10.187032,  SR
515611571565,-999.0,10.393577,  SR
515611305748,-999.0,10.443717,  SR
515611166162,-999.0,10.723007,  SR
515591198504,-999.0,11.296055,  SR
515642113037,-999.0,10.353972,  SR
515642021544,-999.0,10.82414,  M
515591224155,-999.0,11.160623,  SR
515642715680,-999.0,10.164297999999999,  SR
515611291056,-999.0,10.485711,  M
515611783358,-999.0,10.27559,  SR
515610843085,-999.0,10.712403,  SR
515611429868,-999.0,10.366833999999999,  SR
515642077181,-999.0,10.318541,  SR
515611263766,-999.0,13.67884,  PUL
515610881742,-999.0,10.402460000000001,  SR
515642482077,-999.0,10.471042,  SR
515591243780,-999.0,11.216083,  SR
515642449986,-999.0,10.598018,  SR
515611319171,-999.0,10.696475999999999,  M
515611289072,-999.0,10.375309,  SR
515611411907,-999.0,10.446735,  SR
515642491509,-999.0,10.318651,  SR
515591239388,-999.0,11.140965,  SR
515611410603,-999.0,10.551397999999999,  SR
515611113646,-999.0,10.672213000000001,  SR
515642046841,-999.0,10.426705,  SR
515591213797,-999.0,11.027367,  SR
515611456887,-999.0,10.399849,  SR
515611261067,-999.0,10.344925,  M
515611369408,-999.0,10.30052,  SR
515611261064,-999.0,10.498693,  SR
515591233494,-999.0,11.163191000000001,  SR
515668622735,-999.0,10.307723,  L
515611338513,-999.0,10.201508,  M
515591033757,-999.0,10.285077000000001,  SR
515591226947,-999.0,10.839084,  SR
515611372764,-999.0,10.267102000000001,  SR
515642136642,-999.0,10.558808,  M
515591263404,-999.0,11.199667,  SR
515611246284,-999.0,10.64729,  SR
515591167017,-999.0,11.027067,  SR
515642730983,-999.0,10.541042,  SR
515611137394,-999.0,10.323934,  SR
515611416353,-999.0,10.190631,  SR
515611290274,-999.0,10.317492999999999,  SR
515591178776,-999.0,11.077795,  SR
515642446381,-999.0,10.103941,  M
515591203007,-999.0,11.071576,  SR
515590946858,-999.0,9.989438999999999,  SR
515591219472,-999.0,11.027525,  M
515611190844,-999.0,10.591031,  SR
515611411896,-999.0,10.230702,  SR
515642678010,-999.0,10.351002000000001,  SR
515591252381,-999.0,11.045127,  SR
515611302413,-999.0,10.452857,  SR
515591173156,-999.0,10.848384,  SR
515611202853,-999.0,10.316232000000001,  SR
515590943801,-999.0,10.091208,  SR
515642576466,-999.0,10.64826,  SR
515667881203,-999.0,10.33735,  SR
515591224852,-999.0,11.290115,  SR
515591010215,-999.0,10.079006,  SR
515611200895,-999.0,10.938704,  PUL
515611306434,-999.0,10.515907,  SR
515590934700,-999.0,10.065068,  SR
515591037841,-999.0,10.219127,  SR
515591008671,-999.0,10.21792,  SR
515591215875,-999.0,10.973246000000001,  SR
515642470629,-999.0,10.242872,  SR
515611313855,-999.0,11.432908,  SR
515591126082,-999.0,10.427926,  SR
515591181712,-999.0,10.796513000000001,  SR
515591204058,-999.0,11.128803,  M
515591297299,-999.0,10.960234,  SR
515591103251,-999.0,10.423556,  SR
515591306970,-999.0,11.092689,  SR
515611453904,-999.0,10.454353999999999,  M
515590976061,-999.0,9.954597999999999,  SR
515591426638,-999.0,10.703614,  SR
515591224399,-999.0,11.152002,  SR
515642201317,-999.0,10.623739,  SR
515591212012,-999.0,11.242654,  SR
515591206515,-999.0,11.606714,  M
515591354035,-999.0,10.847104,  SR
515591256008,-999.0,10.778143,  SR
515591329470,-999.0,11.077973,  SR
515591939601,-999.0,10.891580000000001,  M
515591166581,-999.0,11.396907,  SR
515611444979,-999.0,10.36223,  SR
515591446128,-999.0,10.742921,  SR
515642138317,-999.0,10.396646,  SR
515611149219,-999.0,10.619857000000001,  SR
515591203670,-999.0,10.970772,  SR
515642103785,-999.0,10.405334,  SR
515611116824,-999.0,10.486592,  SR
515591241225,-999.0,10.848048,  SR
515591256987,-999.0,10.940461,  SR
515611433350,-999.0,10.400872999999999,  SR
515611456038,-999.0,10.326993,  SR
515591244919,-999.0,10.9185,  M
515642421081,-999.0,13.123172,  M
515611564091,-999.0,13.014961,  PUL
515642125046,-999.0,10.697164,  SR
515591220816,-999.0,11.010332,  SR
515591204221,-999.0,11.213280000000001,  M
515642349268,-999.0,10.709254,  SR
515611575004,-999.0,12.274322,  PUL
515611557615,-999.0,14.983125,  PUL
515621309998,-999.0,11.05257,  SR
515642564255,-999.0,10.321562,  SR
515591308388,-999.0,10.99267,  SR
515591240789,-999.0,11.122616,  SR
515591457755,-999.0,10.394407000000001,  SR
515591155175,-999.0,10.815539999999999,  SR
515611091145,-999.0,10.474173,  SR
515591310519,-999.0,11.030954,  SR
515590897087,10.025089999999999,10.482928,  M
515590936787,-999.0,10.147016,  SR
515611093276,-999.0,10.78443,  SR
515611331854,-999.0,14.784923999999998,  PUL
515591366345,-999.0,11.087392999999999,  SR
515591153976,-999.0,11.218372,  SR
515591366990,-999.0,10.978261999999999,  SR
515591493955,-999.0,10.529712,  SR
515591112935,-999.0,10.257858,  SR
515591457630,-999.0,10.582253,  SR
515591393468,-999.0,10.894419000000001,  SR
515591351880,-999.0,10.991932,  SR
515611375742,-999.0,10.784145,  SR
515611448058,-999.0,10.50573,  SR
515611021823,-999.0,10.913032000000001,  SR
515611342297,-999.0,10.596897,  PUL
515591043471,-999.0,10.059333,  SR
515642459596,-999.0,10.365478999999999,  SR
515621108328,-999.0,10.588146,  SR
515611708280,-999.0,10.502058,  SR
515621299898,-999.0,10.964644,  SR
515642620866,-999.0,10.489688000000001,  Others
515591314159,-999.0,11.179103,  SR
515621300975,-999.0,11.061783,  SR
515642639012,-999.0,10.508199000000001,  L
515591480135,-999.0,10.633385,  SR
515591487193,-999.0,10.444344000000001,  SR
515611128137,-999.0,10.409517999999998,  SR
515591353146,-999.0,10.971322,  M
515611621805,-999.0,10.985835,  SR
515591232127,-999.0,11.280696,  M
515621134922,-999.0,10.130669000000001,  M
515591353150,-999.0,11.907743,  SR
515649561708,-999.0,10.147216,  M
515667803027,-999.0,10.402934,  SR
515611607176,-999.0,13.642956,  PUL
515611601052,-999.0,13.447335,  PUL
515642122259,-999.0,10.18755,  SR
515591374020,-999.0,11.025052,  SR
515591242355,-999.0,11.130358,  SR
515591536510,-999.0,10.82702,  SR
515591449418,-999.0,10.403677,  SR
515591241006,-999.0,11.564358,  SR
515642284123,-999.0,10.345446,  SR
515591601753,-999.0,10.646578,  SR
515611400012,-999.0,10.507745,  SR
515591222485,-999.0,10.939038,  SR
515611357173,-999.0,13.719107000000001,  PUL
515611682514,-999.0,13.343173,  PUL
515590929739,-999.0,10.016117,  SR
515621311996,-999.0,10.7234,  SR
515591370626,-999.0,11.410017999999999,  SR
515591256600,-999.0,10.878861,  SR
515591374760,-999.0,11.116259,  SR
515591251118,-999.0,11.024724,  SR
515621333978,-999.0,11.047014,  SR
515642510581,-999.0,10.260717,  SR
515591179536,-999.0,10.718423,  SR
515621229269,-999.0,10.178473,  SR
515591242569,-999.0,11.2908,  SR
515591504732,-999.0,10.661437,  SR
515591582193,-999.0,10.491599,  SR
515611111559,-999.0,10.811044,  SR
515591301764,-999.0,11.523703,  SR
515611558074,-999.0,11.207995,  PUL
515591332516,-999.0,11.044899000000001,  SR
515591024723,-999.0,10.313353999999999,  SR
515591158674,-999.0,11.016736,  SR
515642533515,-999.0,10.520057000000001,  SR
515591390218,-999.0,11.048535000000001,  SR
515591473082,-999.0,10.333831,  SR
515591024038,-999.0,10.260458,  SR
515591037782,-999.0,10.12924,  SR
515591407664,-999.0,10.533441,  SR
515611569062,-999.0,13.766647,  PUL
515714472128,-999.0,10.805418,  SR
515621340691,-999.0,11.202941000000001,  SR
515611514562,-999.0,15.109454000000001,  PUL
515621435061,-999.0,10.625885,  M
515611234392,-999.0,10.549072,  SR
515591424589,-999.0,10.318083,  SR
515591610406,-999.0,10.77128,  SR
515591694144,-999.0,10.28512,  SR
515592015226,-999.0,10.831097999999999,  SR
515591355717,-999.0,11.174888000000001,  SR
515591616413,-999.0,10.542039,  SR
515591009765,-999.0,10.084474,  SR
515611252506,10.7895,10.817177000000001,  SR
515611249057,-999.0,10.493436,  SR
515591227321,-999.0,10.720272999999999,  SR
515668791918,-999.0,10.326329,  SR
515714421385,-999.0,10.472949,  SR
515621128271,-999.0,10.411827,  SR
515591475380,-999.0,10.474858,  SR
515591146825,-999.0,11.121539,  SR
515591371538,-999.0,11.468033,  SR
515611250856,-999.0,10.710725,  SR
515591320011,-999.0,11.432951,  SR
515621321144,-999.0,10.841717,  SR
515591247475,-999.0,11.335767,  SR
515590903536,-999.0,15.015225,  PUL
515590951707,-999.0,15.24435,  PUL
515590916390,-999.0,10.471472,  SR
515591378130,-999.0,11.075531,  SR
515591008471,-999.0,10.241607,  SR
515591444792,-999.0,10.264448,  SR
515590981102,-999.0,10.375428,  SR
515591436596,-999.0,10.178808,  SR
515591221830,-999.0,10.866156,  SR
515591175728,-999.0,11.083867999999999,  SR
515709666317,-999.0,10.468295,  L
515591442345,-999.0,10.464568,  M
515591061554,-999.0,10.190892999999999,  SR
515591194896,-999.0,11.158138000000001,  SR
515642142843,-999.0,10.683233,  SR
515590985294,-999.0,10.338686000000001,  SR
515621175652,-999.0,10.556734,  SR
515591045526,-999.0,10.306264,  SR
515621443624,-999.0,11.125765,  SR
515591340093,-999.0,10.835441000000001,  SR
515611495341,-999.0,10.231097,  SR
515621320054,-999.0,11.027875,  SR
515591380192,-999.0,10.982369,  SR
515591352110,-999.0,10.857939,  SR
515590965377,-999.0,12.927214,  PUL
515591427137,-999.0,10.478394999999999,  SR
515590965383,-999.0,10.101792999999999,  SR
515621481233,-999.0,10.955614,  SR
515668998187,-999.0,10.120851,  L
515590941416,-999.0,10.299894,  SR
515611706742,-999.0,13.37535,  PUL
515591052297,-999.0,10.140504,  SR
515591495368,-999.0,10.614504,  SR
515591290408,-999.0,10.874603,  SR
515591617233,-999.0,10.646989,  SR
515591916377,-999.0,10.325458,  SR
515591611037,-999.0,10.603056,  SR
515611637410,-999.0,10.499842,  SR
515621455638,-999.0,11.126228999999999,  SR
515591601826,-999.0,10.5987,  SR
515611507678,-999.0,12.756863000000001,  PUL
515591502241,-999.0,10.726392,  SR
515621465985,-999.0,11.457114,  SR
515590924916,-999.0,10.367229,  M
515621449089,-999.0,11.235214,  SR
515591277216,-999.0,10.796495,  M
515591241335,-999.0,11.132973,  SR
515591290755,-999.0,10.885719,  SR
515591318256,-999.0,11.306533,  SR
515591306590,-999.0,10.92025,  SR
515591314054,-999.0,10.965304,  SR
515621530595,-999.0,10.679008999999999,  SR
515621329701,-999.0,10.860417,  SR
515621102939,-999.0,10.117821000000001,  SR
515591312608,-999.0,11.006238,  SR
515591343877,-999.0,10.777117,  SR
515591389966,-999.0,11.027834,  SR
515621534641,-999.0,10.7382,  SR
515591465532,-999.0,10.863149,  SR
515591006993,-999.0,10.177192,  SR
515611698595,-999.0,10.44219,  SR
515591366741,-999.0,10.910254,  SR
515590910237,-999.0,10.30682,  SR
515590993453,-999.0,10.472408999999999,  PUL
515591244780,-999.0,11.459733,  SR
515591381617,-999.0,11.20905,  SR
515591139229,-999.0,10.223918,  SR
515668434931,-999.0,10.098073,  L
515621564223,-999.0,10.672062,  SR
515591031023,-999.0,10.205929,  SR
515590906157,-999.0,10.150484,  SR
515611488329,-999.0,12.765322,  PUL
515591047059,-999.0,10.248975999999999,  SR
515621399869,-999.0,10.876472,  SR
515591331035,-999.0,11.012547,  SR
515611599609,-999.0,16.251712,  PUL
515611400828,-999.0,15.677566,  PUL
515591308815,-999.0,11.316583999999999,  SR
515591314989,-999.0,11.143226,  M
515621494512,-999.0,10.820441,  SR
515591274742,-999.0,11.134963,  SR
515621580537,-999.0,10.629061,  SR
515591354668,-999.0,11.114472,  SR
515591945397,-999.0,11.04552,  M
515590968460,-999.0,10.347807000000001,  SR
515621451414,-999.0,10.862585000000001,  SR
515611504727,-999.0,10.221407000000001,  SR
515611470078,-999.0,10.194015,  SR
515591255896,-999.0,10.948078,  SR
515591729575,-999.0,10.1402,  SR
515611513490,-999.0,10.271991,  SR
515591339673,-999.0,10.948369999999999,  M
515590968459,-999.0,10.260499000000001,  M
515621335997,-999.0,11.265276,  SR
515642656711,-999.0,10.273749,  SR
515591296026,-999.0,10.962427,  SR
515591308975,-999.0,11.165047,  SR
515621356570,-999.0,11.160817,  SR
515621373463,-999.0,11.241089,  SR
515590954640,-999.0,10.36374,  SR
515621478765,-999.0,10.924524,  SR
515611550933,-999.0,10.255561,  SR
515591917365,-999.0,10.242407,  SR
515621576475,-999.0,10.376911999999999,  SR
515591768920,-999.0,9.88437,  SR
515611421747,-999.0,10.716901,  SR
515621304295,-999.0,11.527127,  M
515621379763,-999.0,11.047741,  SR
515611556741,-999.0,10.273728,  M
515591153651,-999.0,10.906833,  SR
515621363375,-999.0,10.926986,  SR
515590927017,-999.0,10.297329,  SR
515621596736,-999.0,10.469084,  SR
515611585097,-999.0,14.247310999999998,  PUL
515591618259,-999.0,10.311703999999999,  SR
515591368999,-999.0,11.428633,  SR
515611614184,-999.0,13.342157,  PUL
515592079234,-999.0,10.266891000000001,  SR
515591028805,-999.0,10.215276,  SR
515591554869,-999.0,10.503063000000001,  SR
515591204586,-999.0,13.567701000000001,  PUL
515590981317,-999.0,11.307343,  PUL
515611635585,-999.0,10.080714,  SR
515621540510,-999.0,10.364396000000001,  SR
515590986857,-999.0,10.173371000000001,  SR
515621540511,-999.0,10.445789999999999,  SR
515591100433,-999.0,10.43699,  SR
515591619708,-999.0,10.559198,  SR
515591576888,-999.0,10.813172999999999,  SR
515591392382,-999.0,11.041982,  SR
515591383850,-999.0,11.103561000000001,  SR
515591107736,-999.0,13.238457,  PUL
515591570864,-999.0,10.476157,  SR
515621351007,-999.0,10.788053999999999,  M
515591214253,-999.0,10.817969999999999,  SR
515611537854,-999.0,14.781691,  PUL
515591336301,-999.0,11.084102,  SR
515591178018,-999.0,13.644935999999998,  PUL
515621474981,-999.0,11.030082,  SR
515590986133,-999.0,10.527768,  SR
515591718665,-999.0,9.943723,  SR
515590933635,-999.0,10.258605000000001,  SR
515591133109,-999.0,10.289216,  SR
515591116555,-999.0,10.152229,  SR
515590924139,-999.0,10.302889,  SR
515621282005,-999.0,10.217839999999999,  SR
515591559840,-999.0,10.764511,  SR
515590917001,-999.0,10.269898,  SR
515591374333,-999.0,11.007056,  SR
515591609688,-999.0,10.847737,  SR
515591720684,-999.0,10.015997,  SR
515591576718,-999.0,10.752636,  SR
515590998083,-999.0,10.373453999999999,  M
515621593105,-999.0,10.485396000000001,  SR
515621379487,-999.0,10.901808,  SR
515591679705,-999.0,10.103659,  SR
515591337109,-999.0,10.95294,  SR
515642665815,-999.0,10.326023,  SR
515621306541,-999.0,10.935794,  SR
515591257478,-999.0,11.17257,  M
515590916506,-999.0,10.222579,  SR
515591589617,-999.0,10.693408,  SR
515591350559,-999.0,10.799144,  SR
515621497523,-999.0,10.823441,  SR
515611570370,-999.0,10.477332,  SR
515591445927,-999.0,10.761794,  M
