# vivaID,ra,dec,freqSTR,freqPDM,freqLSG,ksAmpl,jmhPnt,kFi2,faPcorrelation2,wesenheit,jAperMag3,ksAperMag3,flagNfreq,flagFbias6,flagFbias7,asassnID,vartype
#
# Results of Query: Database VVVDR4 06/02/20 22:10
# select viva.vivaID,viva.ra,viva.dec,viva.freqSTR,viva.freqPDM,
# viva.freqLSG,(v.ksMaxMag-v.ksMinMag) as ksAmpl,s.jmhPnt,viva.kFi2,
# viva.faPcorrelation2,CASE WHEN (s.ksAperMag3>0 and s.jAperMag3>0 and 
# s.ksAperMag3<25 and s.jAperMag3<25) THEN (s.ksAperMag3 - 
# 0.686*(s.jAperMag3-s.ksAperMag3)) ELSE -9.9999999e8 END as wesenheit,
# s.jAperMag3,s.ksAperMag3,flagNfreq,flagFbias6,flagFbias7, u.asassnID, 
# u.vartype from vvvVivaCatalogue as viva,vvvVariability as v,vvvSource 
# as s,#userTable as u where v.sourceID=viva.vivaID and v.ksMinMag>0. 
# and v.ksnGoodObs>40 and viva.faPcorrelation2 > 0 and 
# s.sourceID=v.sourceID and v.sourceID=u.sourceID
# Column Headers at start of file AND below
#
# vivaID,ra,dec,freqSTR,freqPDM,freqLSG,ksAmpl,jmhPnt,kFi2,faPcorrelation2,wesenheit,jAperMag3,ksAperMag3,flagNfreq,flagFbias6,flagFbias7,asassnID,vartype
        515630349493,    +269.3912988,     -34.9665308,     +21.2784126,     +20.4889112,      +0.7328413,     +1.226522,     +0.407052,      +0.9230770,      +0.7996150,     +10.0069447,    +11.278167,    +10.524179,     1,     1,     1,    326983, SR
        515659585095,    +266.6979053,     -35.9281911,     +25.2476294,      +4.3166330,      +5.6972932,     +0.721369,     +0.495926,      +0.8750000,      +0.8681980,      +9.7527752,    +11.169624,    +10.329263,     1,     5,     1,    283020, SR
        515548572025,    +269.6025920,     -29.5633579,     +23.9383969,     +23.0159389,     +27.1678522,     +0.601520,     +0.474490,      +0.7115380,      +0.6748080,     +10.9665585,    +12.443434,    +11.567470,     2,  1176,   870,    555260, SR
        515526405614,    +271.0227782,     -28.6026158,      +8.0929728,      +7.5169668,      +6.5145114,     +0.569623,     +0.271581,      +1.0000000,      +0.7996150,     +11.0157471,    +11.967897,    +11.403158,     1,   457,    51,    298103, SR
        515526262062,    +270.5353404,     -28.6642534,     +17.4167421,      +3.0450176,     +24.0789097,     +0.779001,     +0.492707,      +0.8529410,      +0.7043490,     +10.8309002,    +12.393460,    +11.466675,     1,  1286,   888,    317042, SR
        515526179516,    +270.8233954,     -28.9715394,      +0.6822782,      +0.3613800,     +16.8808153,     +0.557618,     +0.377514,      +0.8750000,      +0.7750000,     +10.3000431,    +11.549371,    +10.808370,     1,    50,    23,    296641, SR
        515526144882,    +270.7608353,     -29.0078990,     +22.8734392,     +16.8089678,     +16.8089678,     +0.742383,     +0.270004,      +1.0000000,      +0.9174230,     +10.2517614,    +11.330907,    +10.690845,     3,   875,   507,    321641, SR
        515526054355,    +270.3185425,     -28.9791696,     +17.1799354,     +28.8995998,     +23.5193512,     +1.391252,     +0.251227,      +0.9166670,      +0.8098080,      +9.7966900,    +11.058529,    +10.310107,     2,   203,   139,    296799, SR
        515659441083,    +267.1039828,     -36.3520472,     +28.9834128,     +18.2558883,     +14.5381259,     +0.676456, -9.999995E008,      +1.0000000,      +0.8681980,     +10.6593504,    +11.620267,    +11.050328,     4,   434,   219,    286763, SR
        515633223602,    +266.4620153,     -35.3299420,     +17.3175637,     +23.2007661,     +20.1129165,     +1.188183,     +0.111327,      +1.0000000,      +0.8901680,     +10.1136169,    +11.140189,    +10.531309,     2,    13,     1,    366150, SR
        515630206767,    +269.2220705,     -35.1400078,      +3.9970087,     +15.9903780,     +15.9873467,     +1.210236,     +0.191544,      +1.0000000,      +0.8681980,      +9.8933878,    +10.816041,    +10.268797,     3,    25,    18,    333688, SR
        515621806012,    +268.4429169,     -33.3293099,      +1.0028390,      +6.0454142,     +10.9536158,     +1.694630,     +0.102142,      +1.0000000,      +0.9174230,      +9.4555979,    +10.736127,     +9.976620,     2,    22,     7,    333383, SR
        515611259873,    +267.7013738,     -33.4651692,      +5.4581482,     +25.9256927,     +11.6240881,     +1.324698,     +0.163183,      +1.0000000,      +0.9524920,     +10.1513691,    +11.349340,    +10.638800,     2,    16,     3,    639337, SR
        515599918325,    +269.1067713,     -32.8332753,     +17.5308051,     +27.2153103,     +28.7198895,     +1.264261,     +0.077224,      +1.0000000,      +0.9524920,     +11.0990801,    +11.727547,    +11.354791,     3,  2411,  2251,    331215, SR
        515559531788,    +268.0467548,     -30.1854137,     +13.5109430,      +6.6269089,      +9.6890920,     +0.441798,     +0.646214,      +1.0000000,      +0.9174230,     +10.4746151,    +12.178321,    +11.167819,     2,    78,    24,    239842, SR
        515557870548,    +270.6981159,     -30.2507392,     +19.9607639,     +26.7838568,     +19.9605488,     +1.153897,     +0.189318,      +1.0000000,      +0.9524920,     +10.8743811,    +11.715751,    +11.216718,     3,   403,   317,    308239, SR
        515548955496,    +269.9516540,     -28.9621303,      +1.4276500,     +17.7598584,     +19.7673905,     +0.489753,     +0.542457,      +0.8888890,      +0.8500000,      +9.7641811,    +11.564871,    +10.496846,     1,    18,     2,    319864, SR
        515548955496,    +269.9516540,     -28.9621303,      +1.4276500,     +17.7598584,     +19.7673905,     +0.489753,     +0.542457,      +0.8888890,      +0.8500000,      +9.7641811,    +11.564871,    +10.496846,     1,    18,     2,    292287, SR
        515545369110,    +272.5072329,     -29.4508669,     +26.0594639,     +21.7917229,     +21.7914759,     +1.879151,     +0.015369,      +1.0000000,      +0.9174230,     +10.5461159,    +11.680945,    +11.007855,     2,    32,     9,    495520, SR
        515545369110,    +272.5072329,     -29.4508669,     +26.0594639,     +21.7917229,     +21.7914759,     +1.879151,     +0.015369,      +1.0000000,      +0.9174230,     +10.5461159,    +11.680945,    +11.007855,     2,    32,     9,    314293, SR
        515543770071,    +262.6465718,     -29.8310644,     +25.4637507,      +9.6584482,      +7.7290009,     +0.826363,     +0.494268,      +0.8333330,      +0.8098080,      +9.8750219,    +11.571830,    +10.565419,     1,    24,     7,AP27993914, SR
        515538681098,    +268.4321719,     -29.6372345,     +29.0686177,      +4.6076756,      +4.6075318,     +0.726952,     +0.546777,      +1.0000000,      +0.9524920,      +9.8625317,    +11.577471,    +10.560307,     3,    86,     6,    231742, SR
        515517388726,    +270.2986381,     -27.4042090,     +21.8560486,      +9.1092680,      +6.4123694,     +0.656757,     +0.302300,      +1.0000000,      +0.9524920,     +10.2998552,    +11.871243,    +10.939221,     1,    40,     3,    248395, SR
        515516852453,    +269.3060609,     -28.0574304,      +8.1230149,     +14.8082390,     +11.8358714,     +1.399165,     +0.300933,      +0.7600000,      +0.7300000,     +10.6446199,    +12.128749,    +11.248483,     2,    99,    11,    253455, SR
        515516729699,    +269.7441319,     -28.5287732,     +13.3561623,     +20.5949455,     +20.5949455,     +0.560077,     +0.418888,      +1.0000000,      +0.8500000,     +10.1309242,    +11.775437,    +10.800044,     2,    13,     1,    315606, SR
        515504170434,    +271.0735489,     -27.6806668,     +19.9803729,     +24.8112687,      +8.0925202,     +0.903945,     +0.345264,      +0.8095240,      +0.7463960,      +9.7192011,    +11.637352,    +10.499659,     1,  1190,   379,    228500, SR
        515494916242,    +270.4062377,     -27.0845940,      +1.2003766,     +17.8468980,     +18.8467412,     +0.910973,     +0.594960,      +1.0000000,      +0.8901680,      +9.6710062,    +11.744980,    +10.514865,     3,    50,     2,    253425, SR
        515483022467,    +272.0877608,     -25.4959371,     +19.4797783,      +9.5670061,      +4.2599629,     +0.737576,     +0.376323,      +1.0000000,      +0.8681980,     +10.0917006,    +11.790017,    +10.782712,     1,    13,     2,    220817, SR
        515437195870,    +267.5882310,     -22.5656659,     +17.0969871,     +10.6396940,     +10.6399006,     +0.666350,     +0.671465,      +1.0000000,      +0.8901680,     +10.2469654,    +12.136028,    +11.015588,     3,    33,     6,    502306, SR
        515436578451,    +266.9954270,     -23.2313813,      +6.8017279,     +11.1113484,      +7.0977451,     +0.542543,     +0.569418,      +0.9230770,      +0.7996150,     +11.0158319,    +12.644604,    +11.678547,     4,    16,     3,    444105, SR
        515861794598,    +203.1666308,     -61.3161124,     +12.2084348,     +13.2306396,     +19.8229606,     +0.821416,     -0.016006,      +0.8888890,      +0.8500000,     +10.0924520,    +11.676465,    +10.736956,     1,   353,    80,AP49450244, SR
        515649754154,    +268.0946367,     -36.0389526,      +2.0084007,      +2.0084007,      +2.0082637,     +0.293523,     +0.497094,      +0.9038460,      +0.6748080,     +13.3485184,    +14.376367,    +13.766729,     4,    20,    17,    230677, SR
        515545943360,    +272.9198282,     -28.7817906,     +22.5015482,      +3.1165365,      +3.1166739,     +1.152477,     +0.216586,      +0.9500000,      +0.7512460,      +9.7350769,    +10.905711,    +10.211385,     2,   406,     8,    313006, SR
        515409710421,    +265.7977942,     -21.2555119,      +0.0031804,      +0.0033575,      +0.0031804,     +0.161220,     +0.840909,      +0.8289470,      +0.6532370,     +10.7918921,    +12.943974,    +11.667532,     4,     1,     1,    439134, SR
        515419684053,    +267.8401201,     -22.4084820,      +5.4719107,      +5.4719107,      +5.4719107,     +0.346622,     +0.339549,      +0.9833330,      +0.6661900,     +12.8093090,    +13.421888,    +13.058556,     5,     1,     1,    237847,  M
        515438122715,    +263.9521636,     -23.3065510,     +18.3348002,     +19.2558047,      +1.4814252,     +2.062494,     +0.152128,      +1.0000000,      +0.9524920,     +10.5983725,    +11.720758,    +11.055049,     1,     1,     1,    440265, SR
        515460344177,    +273.4067836,     -24.6196036,     +19.1365993,      +2.4700158,      +2.4700158,     +1.122562,     +0.383519,      +1.0000000,      +0.8213600,     +10.2455759,    +11.347668,    +10.693995,     2,     1,     1,    496524, SR
        515517084549,    +270.0664748,     -27.9309050,     +22.5378522,     +14.8072845,      +5.0033914,     +1.294470,     +0.286093,      +1.0000000,      +0.9524920,      +9.9616690,    +11.562905,    +10.613180,     1,     6,     1,    248113, SR
        515559854611,    +268.5118246,     -29.9028321,      +1.0390188,     +27.3728914,      +0.0388311,     +0.247548,     +0.787169,      +0.9500000,      +0.7512460,     +10.6638279,    +12.429985,    +11.382442,     3,     1,     1,    241458, SR
        515570498937,    +269.6202832,     -30.6420868,      +7.1374169,     +28.4697772,     +16.2664065,     +0.415748,     +0.848496,      +1.0000000,      +0.9524920,     +10.4236727,    +12.306299,    +11.189676,     2,     6,     4,    499935, SR
        515570498937,    +269.6202832,     -30.6420868,      +7.1374169,     +28.4697772,     +16.2664065,     +0.415748,     +0.848496,      +1.0000000,      +0.9524920,     +10.4236727,    +12.306299,    +11.189676,     2,     6,     4,    497785, SR
        515621241317,    +268.3771260,     -34.4158509,      +1.9757144,      +1.9757144,      +1.9757144,     +0.374009,     +0.333842,      +0.9038460,      +0.6748080,     +14.1726265,    +14.883649,    +14.461927,     5,     2,     1,    331399, SR
        515650182777,    +268.4035853,     -35.6068004,      +4.2034082,      +4.2034082,      +4.2034082,     +0.271211,     +0.086760,      +0.8620690,      +0.7171260,     +11.5040216,    +11.972847,    +11.694778,     4,     1,     1,    243572, SR
        515658768147,    +266.5468395,     -37.2297914,      +1.9004157,      +1.9002796,      +1.9004157,     +0.354427,     +0.382452,      +0.9622640,      +0.6736250,     +13.5899992,    +14.381027,    +13.911853,     5,     2,     2,    435949, SR
        515504213071,    +271.2436917,     -27.6706723,     +15.9910883,     +28.9900852,     +14.2477663,     +1.094220,     +0.269118,      +1.0000000,      +0.8681980,      +9.6508274,    +11.315339,    +10.328084,     3,   220,    86,AP28049476, SR
        515609111220,    +270.3771188,     -33.8525040,     +12.6726219,      +6.9783166,     +12.6726219,     +0.461158,     +0.621533,      +1.0000000,      +0.8346050,     +10.1756001,    +11.722855,    +10.805147,     5,   147,    39,    328567, SR
        515548913929,    +269.9525872,     -29.0469569,      +8.9454786,      +9.9425199,     +24.1129067,     +0.364939,     +0.408218,      +0.8095240,      +0.7463960,      +9.8039093,    +11.414163,    +10.459089,     1,   706,   334,    293007, SR
        515526521777,    +270.6379122,     -28.1581418,     +20.5700423,     +16.0397080,     +25.6590039,     +0.615131,     +0.331641,      +0.9729730,      +0.6979590,     +10.5217972,    +11.792253,    +11.038720,     1,   355,    99,    319025, SR
        515526240571,    +270.4767741,     -28.6780492,     +27.0902965,     +29.8250456,     +29.8247974,     +1.060344,     +0.291620,      +0.9285710,      +0.7905350,     +10.0333662,    +11.087790,    +10.462390,     2,   116,     5,    555857, SR
        515526166976,    +270.3702073,     -28.7712860,     +20.2990739,     +25.5495464,     +25.5495464,     +1.021917,     +0.266331,      +0.8461540,      +0.7996150,     +10.0873127,    +11.287968,    +10.575835,     3,    35,    16,    308031, SR
        515436630095,    +267.2485918,     -23.2799727,     +19.5858345,      +9.1611684,     +19.8456780,     +1.516190,     +0.306342,      +1.0000000,      +0.9174230,     +10.3665915,    +11.803162,    +10.951103,     3,    25,     2,    438763, SR
        515430330533,    +266.4058407,     -23.1351927,     +26.1466873,      +6.5052501,     +21.8678422,     +0.541430,     +0.541857,      +1.0000000,      +0.8500000,     +10.1963263,    +12.057563,    +10.953627,     2,   247,   190,    443929, SR
        515419948148,    +268.0894708,     -22.2071502,     +19.0896426,     +28.9651330,     +13.1353752,     +1.346453,     +0.211566,      +1.0000000,      +0.9174230,     +10.5554352,    +11.863601,    +11.087702,     2,    90,    40,    444093, SR
        515905293352,    +180.8036907,     -63.0640368,     +19.6028741,     +19.9368875,     +20.2542002,     +0.698878, -9.999995E008,      +1.0000000,      +0.9174230,     +10.8542585,    +11.907521,    +11.282810,     4,    15,     2,    325054, SR
        515559502430,    +268.0340686,     -30.2236045,     +18.9587529,      +2.6938781,      +5.7228896,     +0.431190,     +0.713863,      +0.9090910,      +0.8213600,     +10.5172253,    +12.335241,    +11.256940,     2,    72,    10,    512587, SR
        515457504694,    +266.3425110,     -23.7639788,     +20.1188071,      +7.4332765,      +7.4332765,     +0.834754,     +0.292366,      +0.9000000,      +0.8346050,      +9.7630892,    +11.372545,    +10.417945,     3,    46,     1,    443726, SR
        515457438967,    +266.2497990,     -23.8572349,     +24.4480749,      +1.6408008,     +21.3501233,     +0.524582,     +0.554931,      +1.0000000,      +0.9524920,      +9.8403292,    +11.536513,    +10.530473,     2,    17,    12,    356493, SR
        515418485555,    +270.6526232,     -22.2307035,     +16.6089643,     +12.8301214,     +11.6819274,     +0.129636,     +1.451789,      +0.7107440,      +0.6318180,     +11.9581003,    +15.601516,    +13.440534,     3,   173,    92,    316178, SR
        515427828196,    +275.5080927,     -22.9448496,      +1.0000227,     +25.7747816,     +14.7867644,     +0.711906,     +0.474813,      +0.9166670,      +0.8098080,     +10.1450443,    +11.795939,    +10.816761,     3,     4,     1,AP28633011, SR
        515437000095,    +267.2275706,     -22.5291418,     +12.4256143,     +19.1056395,      +0.0855365,     +0.602029,     +0.455407,      +0.8947370,      +0.7564740,      +9.4087763,    +11.201169,    +10.138065,     1,     2,     1,    439235, SR
        515442654225,    +270.4278990,     -23.9890917,      +2.5506952,      +2.5506952,      +2.5506952,     +0.395282,     +0.182836,      +1.0000000,      +0.7996150,     +11.2119665,    +11.948432,    +11.511620,     4,     1,     1,    288837, SR
        515476117443,    +275.6335715,     -25.4631406,     +29.6813432,      +8.1160299,     +17.3695168,     +1.010609,     +0.265360,      +1.0000000,      +0.8901680,     +10.5510473,    +11.175557,    +10.805148,     2,     3,     1,    399692, SR
        515504238375,    +271.2151271,     -27.6000829,     +11.3802085,      +3.0787150,      +3.0787150,     +0.460114,     +0.410527,      +0.7333330,      +0.7143170,     +10.1233654,    +11.917538,    +10.853378,     2,     4,     1,AP28049605, SR
        515504632880,    +271.7854864,     -27.0300214,      +9.9713632,      +0.4978843,      +4.4718512,     +0.418919,     +0.283564,      +0.9333330,      +0.7823790,     +10.7291031,    +12.078992,    +11.278346,     1,     9,     2,    220180, SR
        515504956248,    +271.8322993,     -26.6722335,     +18.0904993,      +4.6412192,      +4.6415818,     +0.336164,     +0.480997,      +0.7058820,      +0.6591410,     +15.6051731,    +16.525454,    +15.979617,     2,     1,     1,    218946, SR
        515542493902,    +259.4332074,     -29.3836669,     +27.0186774,     +13.5038871,     +12.5041839,     +1.242963,     -0.185963,      +1.0000000,      +0.9524920,     +10.7514610,    +11.197270,    +10.932852,     3,     4,     1,    507793, SR
        515548986485,    +270.0055067,     -28.9328526,      +8.9546740,      +0.5097938,      +6.4798096,     +0.316831,     +0.609685,      +0.8235290,      +0.7682820,      +9.9467402,    +11.711041,    +10.664599,     1,     7,     3,    317527, SR
        515548986485,    +270.0055067,     -28.9328526,      +8.9546740,      +0.5097938,      +6.4798096,     +0.316831,     +0.609685,      +0.8235290,      +0.7682820,      +9.9467402,    +11.711041,    +10.664599,     1,     7,     3,    305897, SR
        515559595683,    +268.4990483,     -30.3027457,      +2.1791059,     +10.1774737,      +1.1347859,     +0.864575,     +0.669144,      +1.0000000,      +0.9524920,     +10.1626997,    +11.765293,    +10.814763,     2,     3,     1,    233970, SR
        515559638347,    +268.1740586,     -30.0635576,     +24.4156657,     +19.4543906,      +0.2971280,     +1.238625, -9.999995E008,      +0.8333330,      +0.8098080,  -9.9999999E008, -9.999995E008,    +10.907639,     1,     1,     1,    512369, SR
        515566911450,    +271.9676229,     -31.1515965,     +19.9844744,      +5.0128633,      +1.0018152,     +0.419667,     +0.403431,      +0.9222220,      +0.6448680,     +13.8478422,    +14.964916,    +14.302358,     1,     1,     1,    477351, SR
        515598435808,    +276.9146223,     -33.4535300,      +4.2681035,      +4.9873495,      +8.6250878,     +0.735930,     +0.185675,      +1.0000000,      +0.8681980,     +10.2031536,    +11.169960,    +10.596528,     3,     1,     1,AP27838329, SR
        515611440723,    +268.1759934,     -33.4250566,      +1.8715200,      +1.8715200,      +1.8716591,     +0.310484,     +0.462689,      +0.9411760,      +0.6760250,     +13.6627483,    +14.914614,    +14.172108,     5,     1,     1,    376747, SR
        515611451809,    +267.7778310,     -33.2067012,      +1.7770816,      +1.7770816,      +1.7770816,     +0.253937,     +0.454087,      +0.9615380,      +0.6748080,     +12.6632919,    +13.615272,    +13.050633,     5,     1,     1,    378035, SR
        515526322315,    +270.6282348,     -28.5830480,     +20.3433622,      +8.1250375,     +26.2731406,     +1.611812,     +0.303369,      +0.9333330,      +0.7143170,     +10.6891575,    +11.829914,    +11.153309,     1,   812,   717,    288603, SR
        515526322315,    +270.6282348,     -28.5830480,     +20.3433622,      +8.1250375,     +26.2731406,     +1.611812,     +0.303369,      +0.9333330,      +0.7143170,     +10.6891575,    +11.829914,    +11.153309,     1,   812,   717,    333011, SR
        515526201226,    +270.5562630,     -28.7952235,     +12.3270770,     +14.0389004,     +18.1682183,     +0.629433,     +0.321187,      +0.9000000,      +0.7512460,     +10.0246096,    +11.493028,    +10.622080,     2,   104,    16,    300171, SR
        515517425026,    +269.8293406,     -27.0875094,     +15.6748413,      +3.7124100,      +3.7124100,     +1.439316,     +0.267922,      +0.7586210,      +0.7171260,      +9.1847200,    +10.958390,     +9.906391,     3,  1117,    98,    251440, SR
        515517007336,    +269.5858663,     -27.8645761,     +12.2571839,      +7.9533189,     +14.9240277,     +1.545529,     +0.160862,      +0.7500000,      +0.7337120,     +10.5722332,    +11.994480,    +11.150917,     2,   693,   646,    249013, SR
        515494871501,    +270.2447998,     -27.0962955,     +19.7742189,      +8.9987422,     +25.4679880,     +1.607836,     +0.260138,      +1.0000000,      +0.8346050,      +9.5320635,    +11.284992,    +10.245296,     3,   152,    65,    250546, SR
        515639712219,    +270.6407634,     -34.8313307,      +1.0030515,      +2.0058554,      +1.0029168,     +0.246785,     +0.215974,      +0.8837210,      +0.6872490,     +14.2634869,    +14.753316,    +14.462789,     4,    43,    40,    309904, SR
        515581849378,    +258.0862076,     -32.2587855,     +21.6731658,     +16.2364418,     +21.7365212,     +1.448916,     +0.330788,      +0.8823530,      +0.7682820,     +10.2328606,    +11.592429,    +10.786042,     3,   525,   306,    407147, SR
        515581773012,    +257.6578291,     -32.0999047,      +6.9298751,     +20.7387093,     +20.7389376,     +0.673201,     +0.502715,      +1.0000000,      +0.8098080,     +10.0696907,    +11.564306,    +10.677820,     3,  1217,   352,    377563, SR
        515548540238,    +269.6177926,     -29.6316699,     +18.8068724,     +21.5454910,      +7.0062962,     +0.982856,     +0.193579,      +0.8750000,      +0.8681980,     +10.7031918,    +11.846972,    +11.168573,     1,    14,     2,    314141, SR
        515527555590,    +267.9810365,     -29.3166871,     +23.6394490,      +9.9348632,     +17.5328834,     +1.718778,     +0.789915,      +1.0000000,      +0.9524920,      +9.4004955,    +11.839276,    +10.392787,     1,    21,     1,    238859, SR
        515526143782,    +270.4320974,     -28.8515173,      +9.6718306,     +14.0455404,      +4.0032752,     +1.622922,     -0.323266,      +0.8666670,      +0.7823790,      +9.5629120,    +10.961748,    +10.132071,     1,    90,     9,    297014, SR
        515516847302,    +269.8114637,     -28.3261238,      +5.4932706,     +22.8864085,      +1.6397354,     +1.328209,     +0.317449,      +0.9166670,      +0.8098080,     +10.0439453,    +11.726392,    +10.728499,     1,    30,     4,    323350, SR
        515516847302,    +269.8114637,     -28.3261238,      +5.4932706,     +22.8864085,      +1.6397354,     +1.328209,     +0.317449,      +0.9166670,      +0.8098080,     +10.0439453,    +11.726392,    +10.728499,     1,    30,     4,    300214, SR
        515494893363,    +270.6358417,     -27.2472491,     +29.4661913,      +7.9872710,      +7.9872710,     +1.220438,     +0.447412,      +1.0000000,      +0.8500000,      +9.8010139,    +11.574227,    +10.522499,     3,    34,     5,    251574, SR
        515483244237,    +272.3748243,     -25.2294879,     +24.3623632,     +13.8047522,     +13.8047522,     +1.425076,     +0.286803,      +0.8333330,      +0.8098080,      +9.4487267,    +11.152608,    +10.142002,     2,   366,   144,    224207, SR
        515436639932,    +266.7999844,     -23.0163571,     +10.9341933,     +29.0211891,      +2.0941230,     +2.070542,     +0.211471,      +1.0000000,      +0.9174230,     +10.4678221,    +11.820094,    +11.018035,     1,   732,     7,    438216, SR
        515420162978,    +268.2911677,     -21.9914144,      +7.4372941,      +6.4345777,     +11.5849656,     +0.903343,     +0.251430,      +1.0000000,      +0.9174230,     +10.4506044,    +11.657320,    +10.941593,     2,    10,     4,AP28205621, SR
        515528946212,    +268.2241470,     -28.5171144,     +19.3602768,      +6.7836721,     +27.5501816,     +0.181398,     +0.938749,      +0.7608700,      +0.6826980,     +12.6962242,    +14.833567,    +13.565866,     2,    99,    26,    613118, SR
        515523919779,    +273.6914242,     -27.5909915,      +1.0028231,     +23.9737510,     +22.5718126,     +0.296996,     +0.563418,      +0.8387100,      +0.6308220,     +11.7864656,    +12.974409,    +12.269816,     3,   197,    50,    519252, SR
        515457592030,    +266.3696516,     -23.5729220,     +25.7701407,     +15.2542913,     +25.4180785,     +0.546681,     +0.590103,      +1.0000000,      +0.8213600,      +9.5546036,    +11.647597,    +10.406201,     3,    47,    22,AP28160975, SR
        515494774098,    +270.1134853,     -27.2067279,     +23.3116171,     +25.9226622,      +7.9995469,     +1.905752,     +0.368528,      +0.8888890,      +0.8500000,      +9.4031849,    +11.151461,    +10.114524,     1,     3,     1,AP28053048, SR
        515494781148,    +270.1497663,     -27.2195858,      +5.7897977,     +27.7254808,      +4.3969378,     +1.426735,     +0.210956,      +0.9090910,      +0.8213600,      +9.4738483,    +11.350163,    +10.237284,     1,     1,     1,    250076, SR
        515536151744,    +272.4769475,     -28.8676266,      +0.0834860,      +0.8357300,      +0.1670230,     +0.091720,     +0.592881,      +0.7818180,      +0.6713560,     +11.7796698,    +13.147511,    +12.336217,     2,     2,     2,    392676, SR
        515570388994,    +268.9974139,     -30.5801309,      +0.0979844,      +0.0981205,      +0.0979844,     +0.355207,     +0.499505,      +0.9444440,      +0.7000000,     +10.6708088,    +12.124538,    +11.262302,     5,     1,     1,    497308, SR
        515609017431,    +270.0325266,     -33.8123694,      +1.0504136,      +1.0504136,      +1.0504136,     +0.484858,     +0.239923,      +0.8510640,      +0.6812790,     +11.0249166,    +11.512342,    +11.223240,     3,     1,     1,    298541, SR
        515935631886,    +196.1796342,     -64.9236051,      +0.2246669,      +0.2246669,      +0.2246669,     +0.423524,     +0.222575,      +0.9696970,      +0.7066700,     +11.1605749,    +12.715313,    +11.793167,     5,     1,     1,    295678, SR
        515658871638,    +266.5952206,     -37.0735336,     +27.4225402,      +9.6599666,     +14.4857877,     +1.410194,     +0.238033,      +1.0000000,      +0.9524920,     +10.1291838,    +11.027764,    +10.494799,     3,   141,   103,    284754, SR
        515557983586,    +270.8566552,     -30.1556490,     +20.2936506,     +11.7320613,     +19.2032315,     +1.073271, -9.999995E008,      +1.0000000,      +0.8901680,     +10.9533396,    +11.868764,    +11.325808,     2,    20,     5,    311512, SR
        515526356729,    +270.5069006,     -28.4511393,     +15.5005512,     +29.9357718,     +24.2610918,     +0.661348,     +0.592194,      +0.8672990,      +0.6119590,     +10.8432198,    +12.379351,    +11.468241,     1,   301,   167,    304499, SR
        515526303454,    +270.5638998,     -28.5938976,     +15.2354428,     +15.4733368,     +24.0790492,     +1.378759,     +0.222964,      +0.8500000,      +0.7512460,     +11.0057716,    +11.899123,    +11.369259,     2,  1285,   755,    302690, SR
        515526303454,    +270.5638998,     -28.5938976,     +15.2354428,     +15.4733368,     +24.0790492,     +1.378759,     +0.222964,      +0.8500000,      +0.7512460,     +11.0057716,    +11.899123,    +11.369259,     2,  1285,   755,    629191, SR
        515526297376,    +270.5491989,     -28.5964056,     +16.2370195,     +24.0787469,      +4.0037118,     +1.930350,     +0.234016,      +0.8235290,      +0.7682820,     +10.7992163,    +11.741037,    +11.182425,     1,    54,     4,    314154, SR
        515526241587,    +270.6857047,     -28.7802313,     +20.0953386,      +2.0454269,      +2.0456703,     +0.620189,     +0.319053,      +1.0000000,      +0.7996150,     +10.2236748,    +11.468213,    +10.730053,     2,   286,    22,    288411, SR
        515500074381,    +264.1124928,     -26.9160790,      +2.0033547,     +10.2166935,     +20.6799566,     +1.437280,     +0.212504,      +1.0000000,      +0.9524920,     +10.7360039,    +11.754202,    +11.150289,     3,    71,     4,    358270, SR
        515494853243,    +270.1864668,     -27.0987551,      +5.0077628,      +9.6951452,      +5.0074918,     +1.688580,     +0.279301,      +0.8000000,      +0.7823790,      +9.4188366,    +11.235960,    +10.158188,     3,   149,     5,    250516, SR
        515624053260,    +265.5021258,     -35.0174309,     +18.5467665,      +0.1475413,      +0.1473991,     +0.280636,     +0.786075,      +0.8181820,      +0.6856800,     +11.6715717,    +13.496246,    +12.413996,     2,    30,    30,AP27789107, SR
        515601852273,    +257.6481576,     -32.9496132,      +4.8991262,      +4.8989830,      +4.8991262,     +0.716459,     +0.374670,      +1.0000000,      +0.8681980,     +10.7500601,    +12.120230,    +11.307555,     3,    16,     2,    501952, SR
        515580967792,    +267.2621784,     -30.8456635,     +14.8823158,     +13.9228411,     +28.6074567,     +1.153417,     +0.473439,      +0.8000000,      +0.7512460,      +9.4132681,    +11.397242,    +10.220508,     4,   293,   167,    239136, SR
        515526443411,    +270.7562025,     -28.3915732,      +7.2059570,     +22.8529326,     +18.3203889,     +0.991379,     +0.174545,      +0.9142860,      +0.7021280,     +10.9597101,    +11.866950,    +11.328848,     1,  1092,   336,    294774, SR
        515526105132,    +270.6626254,     -29.0402023,     +17.3257892,      +1.4001258,     +15.8074432,     +0.799415,     +0.301839,      +1.0000000,      +0.9174230,     +10.1585932,    +11.314299,    +10.628827,     2,  9734,   185,    292841, SR
        515526093277,    +270.3855074,     -28.9284488,      +3.4756031,     +12.0401765,      +3.7362579,     +0.931783,     +0.415546,      +0.9736840,      +0.6959990,      +9.7963381,    +11.459070,    +10.472871,     2,    20,     3,    307126, SR
